"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDFG","WSFG"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-06",,,,,,"0.00","0.0","0.0","59","37","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-07",,,,,,"0.00","0.0","0.0","72","43","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-08",,,,,,"0.68","0.0","0.0","65","55","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-09",,,,,,"0.06","0.0","0.0","64","51","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-10",,,,,,"0.21","0.0","0.0","52","45","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-11",,,,,,"0.00","0.0","0.0","57","44","55",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-12",,,,,,"0.24","0.0","0.0","82","55","61",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-13",,,,,,"0.00","0.0","0.0","66","50","56",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-14",,,,,,"0.04","0.0","0.0","62","53","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-15",,,,,,"0.00","0.0","0.0","66","46","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-16",,,,,,"0.00","0.0","0.0","56","39","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-17",,,,,,"0.00","0.0","0.0","74","46","61",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-18",,,,,,"3.18","0.0","0.0","67","60","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-19",,,,,,"0.04","0.0","0.0","68","53","58",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-20",,,,,,"0.04","0.0","0.0","58","53","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-21",,,,,,"0.00","0.0","0.0","62","52","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-22",,,,,,"0.00","0.0","0.0","68","49","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-23",,,,,,"0.01","0.0","0.0","68","54","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-24",,,,,,"0.01","0.0","0.0","73","53","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-25",,,,,,"0.00","0.0","0.0","68","41","52",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-26",,,,,,"0.00","0.0","0.0","72","48","55",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-27",,,,,,"0.00","0.0","0.0","63","49","49",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-28",,,,,,"0.00","0.0","0.0","54","46","50",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-29",,,,,,"0.00","0.0","0.0","59","47","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-30",,,,,,"0.00","0.0","0.0","56","46","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-10-31",,,,,,"0.04","0.0","0.0","56","49","56",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-01",,,,,,"1.91","0.0","0.0","58","53","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-02",,,,,,"0.14","0.0","0.0","53","42","42",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-03",,,,,,"0.00","0.0","0.0","50","36","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-04",,,,,,"0.00","0.0","0.0","45","40","42",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-05",,,,,,"0.00","0.0","0.0","50","40","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-06",,,,,,"0.29","0.0","0.0","56","42","42",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-07",,,,,,"0.00","0.0","0.0","52","38","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-08",,,,,,"0.00","0.0","0.0","52","35","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-09",,,,,,"2.00","0.0","0.0","49","43","43",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-10",,,,,,"0.19","0.0","0.0","43","37","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-11",,,,,,"0.00","0.0","0.0","41","37","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-12",,,,,,"0.20","0.0","0.0","51","40","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-13",,,,,,"0.13","0.0","0.0","48","46","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-14",,,,,,"0.01","0.0","0.0","48","37","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-15",,,,,,"0.62","0.0","0.0","44","37","43",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-16",,,,,,"0.15","0.0","0.0","47","39","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-17",,,,,,"0.00","0.0","0.0","54","31","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-18",,,,,,"1.23","0.0","0.0","61","52","61",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-19",,,,,,"0.41","0.0","0.0","64","27","27",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-20",,,,,,"0.00","0.0","0.0","29","20","20",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-21",,,,,,"0.02","0.3","0.0","36","16","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-22",,,,,,"0.04","0.4","0.0","36","29","29",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-23",,,,,,"0.00","0.0","0.0","36","22","22",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-24",,,,,,"0.00","0.0","0.0","29","16","29",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-25",,,,,,"0.09","0.0","0.0","38","29","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-26",,,,,,"0.05","0.0","0.0","41","34","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-27",,,,,,"0.05","0.0","0.0","40","31","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-28",,,,,,"0.05","0.0","0.0","40","33","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-29",,,,,,"0.02","0.0","0.0","39","24","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-11-30",,,,,,"0.03","0.0","0.0","43","37","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-01",,,,,,"0.91","0.8","1.0","49","12","16",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-02",,,,,,"0.01","0.3","1.0","20","9","9",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-03",,,,,,"0.00","0.0","1.0","25","6","25",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-04",,,,,,"0.00","0.0","0.0","35","24","30",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-05",,,,,,"0.03","0.5","1.0","35","24","24",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-06",,,,,,"0.00","0.0","0.0","34","24","26",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-07",,,,,,"0.00","0.0","0.0","34","24","31",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-08",,,,,,"0.00","0.0","0.0","43","27","27",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-09",,,,,,"0.01","0.0","0.0","32","26","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-10",,,,,,"0.26","0.0","0.0","39","32","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-11",,,,,,"0.01","0.0","0.0","38","26","26",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-12",,,,,,"0.00","0.0","0.0","26","13","13",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-13",,,,,,"0.00","0.0","0.0","15","0","0",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-14",,,,,,"0.00","0.0","0.0","18","-4","18",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-15",,,,,,"0.00","0.0","0.0","33","17","17",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-16",,,,,,"0.00","0.0","0.0","27","7","7",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-17",,,,,,"0.05","0.8","1.0","16","-1","-1",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-18",,,,,,"0.00","0.0","0.0","10","-6","-2",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-19",,,,,,"0.00","0.0","0.0","17","-5","10",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-20",,,,,,"0.00","0.1","0.0","22","7","7",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-21",,,,,,"0.00","0.0","0.0","18","3","16",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-22",,,,,,"0.03","0.4","0.0","35","16","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-23",,,,,,"0.02","0.2","0.0","36","27","27",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-24",,,,,,"0.00","0.0","0.0","27","-2","-2",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-25",,,,,,"0.00","0.0","0.0","6","-7","4",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-26",,,,,,"0.14","1.9","2.0","35","4","21",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-27",,,,,,"0.02","0.9","3.0","24","4","4",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-28",,,,,,"0.03","0.8","4.0","21","4","21",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-29",,,,,,"0.00","0.0","4.0","21","10","10",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-30",,,,,,"0.00","0.0","4.0","39","6","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1985-12-31",,,,,,"0.00","0.0","3.0","38","14","14",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-01",,,,,,"0.00","0.0","3.0","35","13","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-02",,,,,,"0.09","1.0","2.0","38","32","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-03",,,,,,"0.02","0.3","2.0","34","27","29",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-04",,,,,,"0.06","1.0","3.0","33","24","24",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-05",,,,,,"0.00","0.0","3.0","28","6","17",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-06",,,,,,"0.00","0.0","3.0","17","3","3",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-07",,,,,,"0.00","0.0","3.0","14","-2","3",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-08",,,,,,"0.00","0.0","2.0","21","0","20",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-09",,,,,,"0.00","0.0","2.0","40","18","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-10",,,,,,"0.00","0.0","1.0","40","26","26",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-11",,,,,,"0.00","0.0","0.0","44","25","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-12",,,,,,"0.03","0.3","0.0","40","19","19",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-13",,,,,,"0.00","0.0","0.0","27","15","24",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-14",,,,,,"0.00","0.0","0.0","30","19","19",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-15",,,,,,"0.00","0.0","0.0","39","14","29",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-16",,,,,,"0.00","0.0","0.0","53","24","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-17",,,,,,"0.00","0.0","0.0","57","39","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-18",,,,,,"0.00","0.0","0.0","46","36","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-19",,,,,,"0.00","0.0","0.0","37","30","30",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-20",,,,,,"0.00","0.0","0.0","36","26","30",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-21",,,,,,"0.00","0.0","0.0","54","29","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-22",,,,,,"0.00","0.0","0.0","41","29","29",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-23",,,,,,"0.00","0.0","0.0","39","24","28",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-24",,,,,,"0.07","0.3","0.0","37","28","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-25",,,,,,"0.00","0.0","0.0","37","23","23",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-26",,,,,,"0.00","0.0","0.0","23","0","0",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-27",,,,,,"0.00","0.0","0.0","8","-4","2",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-28",,,,,,"0.00","0.0","0.0","21","2","21",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-29",,,,,,"0.19","2.9","3.0","23","10","10",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-30",,,,,,"0.00","0.0","2.0","24","7","22",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-01-31",,,,,,"0.00","0.0","2.0","33","22","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-01",,,,,,"0.17","0.0","0.0","50","32","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-02",,,,,,"0.00","0.0","0.0","38","33","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-03",,,,,,"0.15","0.0","0.0","35","31","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-04",,,,,,"0.69","0.0","0.0","38","34","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-05",,,,,,"0.04","0.0","0.0","37","32","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-06",,,,,,"0.09","1.1","1.0","33","24","24",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-07",,,,,,"0.25","2.9","3.0","30","24","28",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-08",,,,,,"0.00","0.0","2.0","33","20","20",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-09",,,,,,"0.00","0.0","2.0","20","5","5",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-10",,,,,,"0.00","0.0","2.0","22","4","10",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-11",,,,,,"0.00","0.0","2.0","24","6","6",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-12",,,,,,"0.00","0.0","2.0","14","1","1",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-13",,,,,,"0.00","0.0","2.0","21","-2","20",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-14",,,,,,"0.07","0.9","3.0","29","12","12",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-15",,,,,,"0.00","0.0","2.0","19","1","19",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-16",,,,,,"0.75","3.9","6.0","31","18","31",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-17",,,,,,"0.00","0.0","5.0","37","31","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-18",,,,,,"0.03","0.0","3.0","40","33","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-19",,,,,,"0.00","0.0","1.0","40","34","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-20",,,,,,"0.08","0.4","1.0","38","28","28",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-21",,,,,,"0.00","0.0","0.0","31","21","23",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-22",,,,,,"0.00","0.0","0.0","34","19","26",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-23",,,,,,"0.08","1.1","1.0","29","20","28",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-24",,,,,,"0.02","0.4","0.0","33","25","28",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-25",,,,,,"0.00","0.0","0.0","36","24","30",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-26",,,,,,"0.19","1.7","1.0","36","29","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-27",,,,,,"0.00","0.0","1.0","33","17","17",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-02-28",,,,,,"0.00","0.0","0.0","28","14","24",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-01",,,,,,"0.00","0.0","0.0","40","23","30",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-02",,,,,,"0.00","0.0","0.0","42","29","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-03",,,,,,"0.00","0.0","0.0","39","34","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-04",,,,,,"0.00","0.0","0.0","45","33","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-05",,,,,,"0.20","0.0","0.0","41","29","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-06",,,,,,"0.00","0.0","0.0","35","23","23",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-07",,,,,,"0.00","0.0","0.0","23","9","17",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-08",,,,,,"0.00","0.0","0.0","38","15","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-09",,,,,,"0.05","0.0","0.0","65","38","59",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-10",,,,,,"0.42","0.0","0.0","61","36","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-11",,,,,,"0.00","0.0","0.0","42","29","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-12",,,,,,"0.09","0.0","0.0","39","33","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-13",,,,,,"0.00","0.0","0.0","58","38","43",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-14",,,,,,"0.00","0.0","0.0","46","35","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-15",,,,,,"0.00","0.0","0.0","41","36","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-16",,,,,,"0.00","0.0","0.0","46","33","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-17",,,,,,"0.02","0.0","0.0","52","33","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-18",,,,,,"0.45","0.0","0.0","61","42","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-19",,,,,,"0.21","5.1","5.0","54","19","19",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-20",,,,,,"0.00","0.0","1.0","26","10","19",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-21",,,,,,"0.00","0.0","0.0","40","14","30",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-22",,,,,,"0.00","0.0","0.0","52","28","43",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-23",,,,,,"0.00","0.0","0.0","64","37","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-24",,,,,,"0.00","0.0","0.0","56","31","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-25",,,,,,"0.00","0.0","0.0","74","51","63",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-26",,,,,,"0.04","0.0","0.0","65","37","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-27",,,,,,"0.00","0.0","0.0","55","30","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-28",,,,,,"0.00","0.0","0.0","76","43","59",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-29",,,,,,"0.00","0.0","0.0","86","55","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-30",,,,,,"0.00","0.0","0.0","83","53","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-03-31",,,,,,"0.00","0.0","0.0","85","52","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-01",,,,,,"0.20","0.0","0.0","68","48","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-02",,,,,,"0.00","0.0","0.0","58","39","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-03",,,,,,"0.02","0.0","0.0","69","44","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-04",,,,,,"0.02","0.0","0.0","64","44","58",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-05",,,,,,"0.00","0.0","0.0","77","53","56",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-06",,,,,,"0.00","0.0","0.0","61","48","50",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-07",,,,,,"0.00","0.0","0.0","80","44","56",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-08",,,,,,"0.00","0.0","0.0","60","40","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-09",,,,,,"0.00","0.0","0.0","58","38","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-10",,,,,,"0.00","0.0","0.0","62","33","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-11",,,,,,"0.00","0.0","0.0","69","35","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-12",,,,,,"0.05","0.0","0.0","56","42","42",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-13",,,,,,"0.00","0.0","0.0","58","40","50",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-14",,,,,,"0.30","0.0","0.0","56","33","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-15",,,,,,"0.09","1.7","0.0","40","31","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-16",,,,,,"0.00","0.0","0.0","44","37","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-17",,,,,,"0.00","0.0","0.0","57","38","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-18",,,,,,"0.00","0.0","0.0","72","40","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-19",,,,,,"0.00","0.0","0.0","71","56","56",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-20",,,,,,"0.02","0.0","0.0","59","47","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-21",,,,,,"0.00","0.0","0.0","47","33","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-22",,,,,,"0.00","0.0","0.0","48","28","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-23",,,,,,"0.00","0.0","0.0","65","32","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-24",,,,,,"0.00","0.0","0.0","82","47","66",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-25",,,,,,"0.00","0.0","0.0","80","59","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-26",,,,,,"0.00","0.0","0.0","91","61","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1986-04-27",,,,,,"0.00","0.0","0.0","89","62","71",,
